rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id
1572	C44H80N3O2S2	[M + H]+	C44H80N3O2S2	0.45075376884422114	72.61748979544421	72.61748979544421	0.0	28	0.5038506417736287	-2.563790220599795	5.104910692796809	-24094.024106333567		747.57495	1465.1580047607422	1750_mz3_iin_sirius_2325
1573	C24H48N2O2S2	[M + H]+	C24H48N2O2S2	0.44874371859296486	66.47506008696091	66.47506008696091	0.0	34	0.6935706153753972	5.63058984840623	7.741091228680558	-39037.718818036206		461.32451	1190.0395618351722	1273_mz3_iin_sirius_1529
1574	C48H82N2O6	[M + Na]+	C48H82N2O6	0.4472361809045226	20.205049150605024	20.205049150605024	0.0	19	0.43038376149698715	0.23825099391939641	5.854991800332918	-6.26003786254261		805.60147	1316.795997619629	1543_mz3_iin_sirius_2037
1575	C23H50N2O7S	[M + Na]+	C23H50N2O7S	0.4452261306532664	38.200006403752624	38.200006403752624	0.0	22	0.7056401811445036	2.830162072609611	4.545180095129527	1.5516503088464793		521.32390	1048.7009811401367	1034_mz3_iin_sirius_1242
1576	C34H34N2O15S	[M + H3N + H]+	C34H37N3O15S	0.4447236180904523	45.557292381036675	45.557292381036675	0.0	22	0.6417271375129582	4.798019350337958	4.843214441606161	1.7921329631871943		760.20318	1419.930075743896	1704_mz3_iin_sirius_2270
1577	C45H70N3O6	[M + H]+	C45H70N3O6	0.4422110552763819	50.56183803364179	50.56183803364179	0.0	39	0.7383519178272338	-1.2668981602989677	7.710746718292678	7.3131367034847425		749.53922	1216.5658288725244	1338_mz3_iin_sirius_1654
1578	C14H5NO4	[M + H]+	C14H5NO4	0.43869346733668346	1.0	1.0	0.0	1	0.0	NaN	NaN	-0.480109945927626		252.02901	256.648006439209	162_mz3_iin_sirius_185
1579	C37H39NO9	[M + Na]+	C37H39NO9	0.4386934673366834	70.7564750065617	70.7564750065617	0.0	26	0.3888558612116955	-0.14772289784630344	4.429479625566343	0.5815186691490438		664.25209	318.2199954986572	262_mz3_iin_sirius_291
1580	C9H11N3O2S	[M + H]+	C9H11N3O2S	0.43768844221105535	10.950564349646433	10.950564349646433	0.0	4	0.13629160063391443	-3.9538946096226035	3.9538946096226035	-79668.24937908998		226.06485	571.7369842529297	401_mz3_iin_sirius_442
1581	C31H68N3O4S2	[M + Na]+	C31H68N3O4S2	0.435678391959799	95.8433545744628	95.8433545744628	0.0	38	0.748486770046694	2.0529434390725556	3.2655467767390314	3.40865499163264		633.45650	1198.0137477815151	1292_mz3_iin_sirius_1560
1582	C36H66O8	[M + Na]+	C36H66O8	0.435175879396985	6.819267459359666	6.819267459359666	0.0	9	0.13911813251591604	0.9653742332426363	5.921178595357384	0.23010832701329828		649.46514	1379.1619491577148	1650_mz3_iin_sirius_2209
1583	C48H72O3	[M + H]+	C48H72O3	0.4341708542713568	3.5	3.5	0.0	1	0.0	NaN	NaN	4.477085813398726		697.55855	1655.9449768066406	1869_mz3_iin_sirius_2465
1584	C60H76O	[M + Na]+	C60H76O	0.43366834170854274	8.548509648521954	8.548509648521954	0.0	2	0.15719801434087147	-2.695225591953235	2.695225591953235	-4.224610091318695		835.57531	1121.0089874267578	1146_mz3_iin_sirius_1359
1585	C25H34N3O11	[M + Na]+	C25H34N3O11	0.42964824120603023	78.12913310879233	72.30812396294601	5.821009145846324	30	0.5600272851296044	3.2534528410463035	4.557417933411469	1.013113567734247		575.20914	323.37799072265625	268_mz3_iin_sirius_298
1586	C37H62N2O8	[M + Na]+	C37H62N2O8	0.42964824120603023	5.640982331155971	5.640982331155971	0.0	8	0.32560038097829785	-0.99797367321332	4.290106271178548	-4.367463444854437		685.43684	1523.0616572646677	1801_mz3_iin_sirius_2387
1587	C28H54N3O7S	[M + Na]+	C28H54N3O7S	0.42814070351758793	127.16851657785776	127.16851657785776	0.0	43	0.7798206278026908	0.6546773149374494	4.33564960077476	-2.2671034659651608		599.35611	991.559944152832	931_mz3_iin_sirius_1101
1588	C38H78N2O12	[M - H4O2 + H]+	C38H74N2O10	0.42663316582914573	20.142194407704707	20.142194407704707	0.0	13	0.49783757808745804	-3.4365490510988175	4.660507220796523	-50056.6263751072		719.54477	1505.0510787963867	1784_mz3_iin_sirius_2367
1589	C40H77NO9	[M + Na]+	C40H77NO9	0.42160804020100506	0.9506190963073778	0.9506190963073778	0.0	1	0.0	0.6042329043938132	0.6042329043938132	0.6199069144542788		738.54951	1391.7380905151367	1670_mz3_iin_sirius_2233
1590	C19H32N2O16S2	[M + Na]+	C19H32N2O16S2	0.41959798994974884	57.970722375524254	57.970722375524254	0.0	43	0.8522181407177165	1.5701903152765395	5.636838982460554	-3.4550486774815474		631.10637	269.1800022125244	183_mz3_iin_sirius_206
1591	C28H48O7	[M + Na]+	C28H48O7	0.41557788944723617	32.396695140584555	32.396695140584555	0.0	18	0.5269736139301358	2.482872717032676	8.275357666628532	5.388545954616728		519.33202	1076.531982421875	1082_mz3_iin_sirius_1292
1592	C34H58N2O8S	[M + H]+	C34H58N2O8S	0.41507537688442214	68.30745324937867	68.30745324937867	0.0	41	0.7991367616228879	0.5107821442757211	5.545160160357248	-27479.97444665189		655.39888	798.2349586486816	659_mz3_iin_sirius_751
1593	C26H48N2O11	[M + Na]+	C26H48N2O11	0.4115577889447236	109.29203568445607	109.29203568445607	0.0	39	0.7574700509478128	1.1288949761744071	5.085150623174427	7.657194643538374		587.31953	1134.0830612182617	1177_mz3_iin_sirius_1397
1594	C35H60O6	[M + H]+	C35H60O6	0.40804020100502514	22.882155476246172	22.882155476246172	0.0	15	0.2944246435845213	0.04822619392516302	5.127162636866892	-2.5602409614846167		577.44479	1408.9820849069401	1687_mz3_iin_sirius_2252
1595	C18H21NO10S2	[M + H]+	C18H21NO10S2	0.406532663316583	46.1230658718039	46.1230658718039	0.0	22	0.7745561282932422	-3.8131040143540593	4.9094011307683365	1.6814919964798283		476.06876	269.98300552368164	185_mz3_iin_sirius_208
1596	C41H79NO9	[M + Na]+	C41H79NO9	0.40301507537688447	0.8887214155691485	0.8887214155691485	0.0	1	0.0	1.3237274959798226	1.3237274959798226	1.349952530068386		752.56572	1425.486946105957	1710_mz3_iin_sirius_2277
1597	C45H80N2O7S	[M + Na]+	C45H80N2O7S	0.4015075376884423	45.2948668997044	45.2948668997044	0.0	28	0.5784935979748319	-1.2253995146813748	2.8315779213995222	2.581698200484174		815.55995	1361.460609397539	1623_mz3_iin_sirius_2179
1598	C42H65N3O3	[M + H]+	C42H65N3O3	0.4015075376884423	34.80697977825541	34.80697977825541	0.0	9	0.558882235528942	0.5086903823578626	2.419516316598925	-27266.178610386356		660.51083	1304.0279960632324	1522_mz3_iin_sirius_2003
1599	C31H56NO3	[M + Na]+	C31H56NO3	0.39849246231155777	5.660319493930015	5.660319493930015	0.0	11	0.22864117168429618	-0.25854444107282726	4.101561624569496	-3.868425285455391		513.41325	1333.358123444958	1574_mz3_iin_sirius_2107
1600	C25H50N2O12	[M + H]+	C25H50N2O12	0.39447236180904527	134.0951169985964	129.8368570373853	4.258259961211102	35	0.7112558913224283	1.8739526979865357	5.720953190545577	-31519.976086428134		571.34542	1034.9860382080078	1016_mz3_iin_sirius_1220
1601	C19H28O4	[M + H]+	C19H28O4	0.3889447236180904	69.44796202622179	69.44796202622179	0.0	33	0.5607555898226674	-2.420999771418976	6.1641811555266015	1.541042375565592		321.20653	766.8019866943359	615_mz3_iin_sirius_688
1602	C40H55N3O4	[M + H]+	C40H55N3O4	0.385427135678392	112.53656586758547	112.53656586758547	0.0	34	0.728947088257213	1.8917363401706326	3.918870190317074	-8.030012193724197		642.42138	1229.4550323486328	1377_mz3_iin_sirius_1728
1603	C27H58N3O5	[M + Na]+	C27H58N3O5	0.38492462311557796	30.068031759609465	25.705530321962463	4.3625014376469995	16	0.5737996443390634	-3.8344525002054706	5.18022575670201	3.674371259147843		527.42881	1343.8924670219421	1588_mz3_iin_sirius_2125
1604	C45H88N2O10S	[M + H]+	C45H88N2O10S	0.37537688442211053	33.754094073039305	33.754094073039305	0.0	29	0.5929256594724222	5.008703119316673	5.47147738814167	5.017566815526008		849.62751	1304.0410137176514	1521_mz3_iin_sirius_2002
1605	C31H54N2O7	[M + H]+	C31H54N2O7	0.37336683417085437	13.259114859409948	13.259114859409948	0.0	11	0.2245578912245579	0.25160916055187177	4.443896761096114	4.382294599498913		567.40287	1378.473014831543	1648_mz3_iin_sirius_2207
1606	C17H24O4S2	[M - H2O + H]+	C17H22O3S2	0.36984924623115584	7.668556404929647	7.668556404929647	0.0	4	0.33137254901960783	-6.128084132393033	6.128084132393033	-53119.414434111815		339.10578	166.75599575042725	46_mz3_iin_sirius_58
1607	C44H26O7	[M + K]+	C44H26O7	0.3688442211055277	3.2901736711550185	3.2901736711550185	0.0	1	0.0	2.394907950633566	2.394907950633566	2.4633772663719045		705.13275	1609.8139824825598	1855_mz3_iin_sirius_2448
1608	C37H78N2O10	[M + H]+	C37H78N2O10	0.3618090452261306	18.154368363335287	10.210534569891053	7.943833793444235	4	0.4489795918367346	3.8786223985171233	3.8786223985171233	3.1861568725516833		711.57519	1757.771987915039	1907_mz3_iin_sirius_2506
1609	C61H80	[M + Na]+	C61H80	0.35979899497487444	3.1927453314459235	3.1927453314459235	0.0	1	0.0	-3.3786718465504864	3.3786718465504864	-3.374751792186176		835.61240	1295.4431680383277	1500_mz3_iin_sirius_1978
1610	C17H26N3O5S	[M + H]+	C17H26N3O5S	0.3597989949748744	5.503894462354859	5.503894462354859	0.0	3	0.6060606060606061	-4.08233708484144	4.08233708484144	-46753.849799986696		385.16902	1079.0240478515625	1086_mz3_iin_sirius_1296
1611	C51H88O10	[M - H2O + H]+	C51H86O9	0.35979899497487433	29.5845717771501	29.5845717771501	0.0	12	0.7444234404536861	1.9140961678477106	3.1318686602857557	-21348.87036601748		843.63438	1560.047950744629	1826_mz3_iin_sirius_2412
1612	C38H64O9	[M + H]+	C38H64O9	0.35527638190954774	69.52885484230175	69.52885484230175	0.0	30	0.7271592091571278	-1.2187103502501795	6.217917548989669	-27066.667308685985		665.46106	1378.4820556640625	1649_mz3_iin_sirius_2208
1613	C37H36N2O9S6	[M + H]+	C37H36N2O9S6	0.34773869346733666	33.77125925126748	33.77125925126748	0.0	22	0.4391483003361972	1.7735703087307073	6.364980916710486	0.6330071609680867		845.08232	1388.7402923809036	1667_mz3_iin_sirius_2229
1614	C29H62N2O16S	[M + H]+	C29H62N2O16S	0.34723618090452263	69.92284277543806	69.92284277543806	0.0	44	0.8735154006786743	6.570694717754927	6.704223723999995	-24753.606582214652		727.39422	580.4165124893188	414_mz3_iin_sirius_455
1615	C47H70O2	[M + K]+	C47H70O2	0.34472361809045227	3.5	3.5	0.0	1	0.0	NaN	NaN	-9.605682645161217		705.49396	1269.4640350341797	1454_mz3_iin_sirius_1909
1616	C21H38O4	[M + H]+	C21H38O4	0.33869346733668343	20.332384560142966	17.2400575708304	3.0923269893125687	9	0.15027894002789396	-5.9596590118639075	5.9596590118639075	-101393.23514862361		355.28220	1165.6662749843094	1231_mz3_iin_sirius_1458
1617	C38H50O18	[M + Na]+	C38H50O18	0.3386934673366834	23.66977161769081	19.671539946303753	3.998231671387057	10	0.30226918413303316	0.2996191319017323	3.148683933828368	0.19285447298988814		817.28909	568.9668538310366	398_mz3_iin_sirius_439
1618	C18H42N3O11S	[M + K]+	C18H42N3O11S	0.3316582914572864	53.77620255502551	53.77620255502551	0.0	24	0.5846694151778898	7.383531385977304	7.383531385977304	-2.167130990466243		547.21598	262.8939914703369	169_mz3_iin_sirius_192
1619	C27H52N2O2S2	[M + Na]+	C27H52N2O2S2	0.32713567839195984	62.691590154545764	62.691590154545764	0.0	40	0.8118273952565047	1.0753502833097275	4.684736594046396	8.997801130786273		523.34095	1076.2010192871094	1081_mz3_iin_sirius_1290
1620	C13H20N2O5S	[M + K]+	C13H20N2O5S	0.32361809045226136	23.678643554213423	23.678643554213423	0.0	8	0.6813880126182964	-0.06577876748478008	1.2422950907282309	-4.990616067519281		355.07068	1344.0810012817383	1602_mz3_iin_sirius_2146
1621	C26H46N3O11S6	[M + H]+	C26H46N3O11S6	0.3221105527638191	25.49873309191328	25.49873309191328	0.0	25	0.40483680692095964	-4.237685439300699	4.621305353654451	3.571969509394235		769.15568	1419.2573073401581	1703_mz3_iin_sirius_2269
1622	C43H72N2O6	[M + Na]+	C43H72N2O6	0.321105527638191	77.13875235980035	77.13875235980035	0.0	37	0.7336632365471588	1.288624129442741	5.116610491707356	-6.285943468278748		735.52364	1197.9982923343778	1295_mz3_iin_sirius_1568
1623	C28H54O5	[M + Na]+	C28H54O5	0.31658291457286436	3.5	3.5	0.0	1	0.0	NaN	NaN	0.49163431054111384		493.38659	1383.0919647216797	1656_mz3_iin_sirius_2217
1624	C29H46N2O15S3	[M + Na]+	C29H46N2O15S3	0.3135678391959799	42.85682885336837	42.85682885336837	0.0	29	0.7625301527740551	-0.9941643446126873	2.7913797291859086	-9.262911421353332		781.18802	1308.4323490876704	1532_mz3_iin_sirius_2017
1625	C37H68O8	[M + Na]+	C37H68O8	0.3110552763819096	3.4431187605332054	3.4431187605332054	0.0	1	0.0	0.6935599362991561	0.6935599362991561	0.629500920728265		663.48106	1405.3070068359375	1684_mz3_iin_sirius_2249
1626	C29H48N2O7	[M + H]+	C29H48N2O7	0.3060301507537688	56.89586258440208	56.89586258440208	0.0	21	0.7204142011834319	0.5410123341872233	4.49796419788068	-33513.93684504586		537.35511	1226.5560150146484	1367_mz3_iin_sirius_1715
1627	C17H20O8S	[M + Na]+	C17H20O8S	0.29648241206030157	45.11728562825197	45.11728562825197	0.0	33	0.7581361396678629	2.9385469668934494	3.7003460818215466	-0.6115267522028514		407.07686	358.5013389028609	307_mz3_iin_sirius_338
1628	C40H59N3O7	[M + H]+	C40H59N3O7	0.2959798994974874	32.33787409742688	32.33787409742688	0.0	20	0.3565096471406224	2.080333076775157	3.1341125977247137	7.825533601210665		694.44801	1238.3047056896612	1390_mz3_iin_sirius_1760
1629	C25H52N2O6S	[M + H]+	C25H52N2O6S	0.29296482412060304	105.21282660443481	105.21282660443481	0.0	38	0.7370140476968309	-0.9560717720296782	4.467704469230874	-2.040083451755254		509.36085	1240.4909133911133	1396_mz3_iin_sirius_1772
1630	C33H35N3O23	[M + H]+	C33H35N3O23	0.292964824120603	29.92450030727224	29.92450030727224	0.0	11	0.4562787639710717	3.9804458677283328	5.5309099673995865	2.16636884158084		842.17524	1533.413429260254	1810_mz3_iin_sirius_2396
1631	C22H41N3O13S4	[M + Na]+	C22H41N3O13S4	0.2899497487437186	15.30043711783298	15.30043711783298	0.0	11	0.18328220858895702	3.987452787472685	7.30453309481951	8.675368321112284		706.14757	1758.2792508602142	1908_mz3_iin_sirius_2510
1632	C21H20O12	[M + H]+	C21H20O12	0.2869346733668342	73.90588316746485	69.71122653805736	4.194656629407488	28	0.7374185629307907	0.9432763160303328	3.6578601358037393	2.262571580102072		465.10380	304.93300437927246	251_mz3_iin_sirius_280
1633	C46H82O3S3	[M + H]+	C46H82O3S3	0.2793969849246231	60.340563681582324	60.340563681582324	0.0	35	0.7448667850799285	3.0148787235319445	5.43664503471139	-23104.04980161553		779.54970	1194.6721422672272	1286_mz3_iin_sirius_1550
1634	C43H82O13	[M + H]+	C43H82O13	0.2793969849246231	45.18261311481607	45.18261311481607	0.0	29	0.6261542300973298	-4.423496582592054	5.547764426655999	-2.634783489650211		807.58069	1231.9946870945396	1381_mz3_iin_sirius_1736
1635	C22H30O10S2	[M + H3N + H]+	C22H33NO10S2	0.27587939698492464	40.64459968166602	40.64459968166602	0.0	35	0.789179005778172	-0.4333086283695196	4.178576899656278	8.148280875175391		536.16623	1388.7455943262662	1663_mz3_iin_sirius_2224
1636	C44H66O6	[M + H]+	C44H66O6	0.26884422110552764	42.428839072838024	42.428839072838024	0.0	35	0.726939378065622	-0.6552338052337299	4.920273034847676	6.304445601317719		691.49758	1190.0257048755884	1274_mz3_iin_sirius_1531
1637	C35H46N2O14S3	[M + Na]+	C35H46N2O14S3	0.26582914572864325	52.105815367310086	52.105815367310086	0.0	30	0.6777226876389126	-4.400907446438679	4.969632812678712	-2.790750089629377		837.19800	1734.6869659423828	1897_mz3_iin_sirius_2494
1638	C18H17N3O12S	[M + H]+	C18H17N3O12S	0.2633165829145729	27.915230103751032	27.915230103751032	0.0	17	0.7238427750872848	0.3573188186070802	4.214183585111645	-0.022878193518713025		500.06056	235.11500358581543	123_mz3_iin_sirius_143
1639	C38H64N3O8	[M + H]+	C38H64N3O8	0.2618090452261307	44.21462046800234	44.21462046800234	0.0	18	0.7972270363951472	4.727209689141137	7.414546011462477	-1.059142076162079		691.47589	1286.0329055786133	1485_mz3_iin_sirius_1959
1640	C46H86O8S	[M + H3N + H]+	C46H89NO8S	0.26130653266331666	20.831205068234453	20.831205068234453	0.0	5	0.41788143828960145	-0.37707057853402715	1.5092912668982184	4.227575326904628		816.64162	1319.791030883789	1560_mz3_iin_sirius_2074
1641	C35H66O5S3	[M + H]+	C35H66O5S3	0.24723618090452257	78.11432404870305	78.11432404870305	0.0	38	0.7126480703095147	6.2717161572207925	6.363613759295262	-27147.36337847293		663.41511	854.5248699188232	735_mz3_iin_sirius_876
1642	C15H22N2O12S	[M + H]+	C15H22N2O12S	0.24020100502512562	21.413650459206824	21.413650459206824	0.0	23	0.7443570451436383	1.5454619668135772	5.1405544526797025	-39568.87564019091		455.09941	161.90999507904053	41_mz3_iin_sirius_52
1643	C32H27N3O7S6	[M + H]+	C32H27N3O7S6	0.22964824120603017	8.54426955026174	8.54426955026174	0.0	7	0.28031496062992123	-6.148088062006336	8.232146161551157	-6.992345046258435		758.01930	1304.556541442871	1519_mz3_iin_sirius_1999
1644	C16H16N2O5	[M + K]+	C16H16N2O5	0.22964824120603017	6.643102350662716	6.643102350662716	0.0	2	0.3395061728395062	-5.703519441633795	5.703519441633795	4.9844496541721695		355.07085	1419.5954704284668	1701_mz3_iin_sirius_2267
1645	C27H34N2O11S	[M + K]+	C27H34N2O11S	0.228643216080402	21.24734320125575	21.24734320125575	0.0	19	0.4053467000835423	1.2002858071932663	4.256101479981498	-0.9089505845786368		633.15091	1230.456791818142	1380_mz3_iin_sirius_1734
1646	C35H52O5	[M + H]+	C35H52O5	0.22763819095477383	3.5	3.5	0.0	1	0.0	NaN	NaN	2.470572778872413		553.39012	1381.5400314331055	1653_mz3_iin_sirius_2212
1647	C48H68N2O7	[M + H]+	C48H68N2O7	0.21206030150753769	66.50457714892471	66.50457714892471	0.0	25	0.7619559376679206	1.6618885629577211	6.263864645170228	-6.591075302726095		785.50475	1132.0179748535156	1168_mz3_iin_sirius_1386
1648	C38H58N2O2S2	[M + H]+	C38H58N2O2S2	0.18040201005025128	16.047710836260958	16.047710836260958	0.0	6	0.5846867749419953	-0.30397634415539015	1.1389254204907315	-28168.401993677282		639.40091	1311.8870544433594	1541_mz3_iin_sirius_2032
1649	C50H86O10	[M + H]+	C50H86O10	0.1613065326633166	13.571470917036637	13.571470917036637	0.0	5	0.4372267332916928	-7.458590664539763	7.765237481180417	-21252.225874347754		847.62600	1552.0949935913086	1820_mz3_iin_sirius_2406
1650	C36H52N3O12S3	[M + Na]+	C36H52N3O12S3	0.15075376884422112	33.30774886798912	33.30774886798912	0.0	22	0.6381349637163586	-3.6222959690119114	4.19795804457031	-2.493015229257929		837.25845	593.5059720773595	423_mz3_iin_sirius_465
1651	C25H37NO19S5	[M + H]+	C25H37NO19S5	0.14321608040201006	65.82787095892071	65.82787095892071	0.0	27	0.6742602351033645	-1.979516053598731	4.041683087059839	-2.394419762828126		816.06166	1359.6446925401688	1622_mz3_iin_sirius_2178
1652	C33H50N2O2S	[M + H]+	C33H50N2O2S	0.14120603015075378	3.7179303645934354	3.7179303645934354	0.0	3	0.5089285714285715	2.1998997598574395	2.1998997598574395	-33385.46073838853		539.37002	1311.0310363769531	1539_mz3_iin_sirius_2029
1653	C35H60O10	[M + Na]+	C35H60O10	0.12412060301507537	3.5	3.5	0.0	1	0.0	NaN	NaN	2.436675163151024		663.40949	1243.5920333862305	1401_mz3_iin_sirius_1785
1654	C39H68N2O13S	[M + H]+	C39H68N2O13S	0.11155778894472362	90.92764975529407	90.92764975529407	0.0	44	0.8877658421818412	0.7097684962610861	3.4703187136268334	-22361.021203106167		805.45134	821.0239791870117	695_mz3_iin_sirius_812
1655	C28H48O21S3	[M + H3N + H]+	C28H51NO21S3	0.09095477386934675	13.425838309579778	13.425838309579778	0.0	15	0.7325625218725607	3.469286804938952	3.469286804938952	2.318499027499091		834.22078	1532.7383923600428	1809_mz3_iin_sirius_2395
1656	C42H80O11	[M + H]+	C42H80O11	0.0814070351758794	3.2499090576669127	3.2499090576669127	0.0	1	0.0	-2.809744973978129	2.809744973978129	-2.857794650046987		761.57516	1313.2859802246094	1545_mz3_iin_sirius_2044
1657	C29H34N2O7S9	[M + H]+	C29H34N2O7S9	0.07889447236180906	73.34112951137188	73.34112951137188	0.0	42	0.7194652900049573	4.276497836333027	4.432951851391038	0.8038981327664548		810.99317	790.6159400939941	649_mz3_iin_sirius_737
1658	C26H40O7	[M + H]+	C26H40O7	0.05879396984924624	31.04194427200396	31.04194427200396	0.0	19	0.8334444309780634	1.6547092372419059	2.076798141385988	1.317978190315938		465.28529	779.2949867248535	629_mz3_iin_sirius_705
